code,vaccinated
260730,4
260890,3
270030,17
291080,31
313670,70
350570,68
430676,6
431710,14
500325,10
351380,90
351230,5
351020,16
350960,36
350950,442
350925,90
350760,31
350550,27
350540,84
350400,145
350280,72
350270,64
350170,12
350160,74
350010,34
330455,1050
330070,19
320530,67
314390,8
313760,7
310060,2
293290,5
280460,2
280030,67
270430,103
261160,98
260410,11
240810,82
230765,14
351440,29
351540,25
351870,67
351907,113
500430,51
500540,19
510625,9
410050,2723
410040,5796
410030,970
410020,896
355510,9
355240,84
355220,285
355030,2829
354990,177
354870,210
354780,290
410305,1226
354580,47
354425,98
354340,211
354260,138
354140,305
353870,84
353650,39
353530,53
353470,340
353390,11
352940,136
352610,26
352520,11
352230,52
351970,33
354520,47
120040,94
110170,7
170070,3
430210,23
421910,5
421820,59
421660,166
421580,213
421360,699
421350,40
421050,33
421000,6
420845,681
420830,309
420650,94
420500,177
420320,100
420280,10
420230,35
420200,565
412870,848
412840,1347
412740,2237
412700,1138
412670,629
412640,913
412630,1400
412545,488
412450,641
412390,1895
412382,520
412370,1118
430510,111
130014,6
431020,42
431470,4
410290,1452
410280,1988
410275,570
410260,1006
410240,4032
410230,1645
410220,609
410210,3455
410200,4607
410190,2164
410180,11076
410170,1515
410160,2323
410150,14719
410140,13550
410130,690
410110,2570
410080,1407
410060,1482
510800,19
510790,196
510515,34
510170,8
500795,17
500570,85
500370,179
500348,4
500270,554
431690,103
431440,128
412280,514
412290,725
411760,4121
353430,5
352590,160
352560,4
352470,38
352390,37
352310,33
352240,97
351990,22
351880,294
351840,22
351670,32
351060,88
350340,5
320520,53
320150,5
320060,8
315217,1
312760,2
310210,1
292740,155
292660,3
291360,27
290790,3
290320,15
270840,4
270380,1
211130,88
210530,28
210197,1
353670,20
412140,2181
353880,36
354150,38
411740,461
411725,1139
411680,712
411620,1425
411590,287
411575,822
411560,2089
411550,606
411535,807
411490,1146
411095,1574
411435,293
354000,14
411310,717
411340,528
411200,2469
354850,150
355620,44
410070,1160
410100,1801
411250,1677
410250,1795
410120,2258
410337,407
410460,1664
410832,879
410855,513
410920,737
410970,3871
410335,570
411080,1224
500220,15
500430,52
500770,58
352050,144
431690,104
317010,60
317020,108
320410,1
350160,75
350210,12
350320,60
351060,89
352500,17
353080,19
353410,3
353550,54
353790,8
354390,50
354660,11
354850,151
312710,7
291955,35
220800,4
172120,3
330490,57
330045,21
320240,12
316470,12
313670,71
310620,226
292740,156
354870,211
291080,32
230440,389
150553,14
150140,228
130260,299
110012,90
110018,32
150680,30
261100,4
354880,44
355430,39
355540,12
412175,499
412420,450
412545,489
412853,829
420600,19
420845,682
421210,14
412070,1253
430320,5
430820,7
500400,10
510410,21
510525,132
520320,1
521880,37
999999,183
430676,7
330630,42
412050,1588
411800,1529
355580,4
410050,2724
410260,1007
410290,1453
410305,1227
410330,990
410405,423
411880,1591
410710,762
411250,1678
411275,1271
411575,823
411610,1880
411650,178
411660,386
411722,999
411060,1857
350450,49
350610,22
351340,12
412395,315
412370,1119
412350,3123
412340,1436
412330,983
412320,504
412300,1412
412520,1156
412200,1371
412033,427
411970,578
411960,3280
411745,749
411721,512
411720,880
411530,719
412110,557
411430,1588
412530,867
412870,849
431560,44
430955,2
430850,21
430510,112
421950,85
421500,112
421370,11
412860,1072
421280,128
420820,269
420530,17
420500,179
420300,138
420240,416
420210,90
420010,100
421010,392
500190,19
411340,529
411230,596
354330,42
354280,25
354130,29
353920,31
353880,37
353800,18
352880,14
354380,5
352690,104
352090,13
510140,20
351870,68
351570,21
351550,25
351540,26
351380,91
352280,31
411295,861
354540,12
355100,62
411220,858
411155,843
410990,1203
410855,514
410645,575
410630,1966
410600,1016
354780,292
410510,1251
410400,3228
410380,852
410280,1992
410240,4036
410160,2324
410130,691
410110,2572
410425,2066
510320,34
430805,4
510622,59
412130,574
412120,1894
412100,1284
412080,2448
412060,5091
412040,590
412170,1898
412030,516
412000,1807
411995,4121
411990,32666
411980,1862
411950,6962
411940,2611
412010,462
411930,2163
412190,1806
412220,2425
412480,1273
412470,1624
412450,642
412440,1923
412410,4665
412405,2582
412215,1344
412390,1897
412290,727
412280,515
412270,840
412260,1051
412240,6847
412230,2880
412380,1659
412540,727
411920,858
411870,837
411620,1438
411605,1625
411580,3853
411570,3039
411560,2105
411550,608
411640,497
411540,1783
411520,52663
411510,1199
411500,876
411490,1156
411480,3967
411460,6524
411535,809
411915,10612
411670,1576
411690,4337
411850,9493
411840,10828
411820,12097
411790,3519
411780,1420
411770,3248
411680,713
411760,4126
411730,2255
411727,941
411725,1163
411710,1678
411705,2342
411700,997
411750,3876
411450,2323
412550,22094
412570,3528
421580,215
421570,12
421510,6
421360,711
421310,6
421190,108
421620,232
420930,194
420890,435
420830,313
420810,54
420550,64
420545,9
420540,642
420910,1183
420420,291
421630,28
421690,150
530010,308
521800,1
520870,140
510840,86
510830,7
510760,91
421640,2
510340,250
500660,74
500370,185
500270,558
510560,19
430210,24
421930,96
500830,60
412560,3634
420380,189
420200,571
412700,1141
412690,795
412670,630
412667,2041
412660,1974
412650,2211
412710,7340
412640,916
412627,592
412625,6916
412620,693
412600,952
412580,1075
412575,718
412635,752
420290,128
412730,1970
412750,1791
420140,27
412863,283
412862,365
412850,2375
412840,1351
412820,6141
412740,2245
412810,13417
412796,1573
412788,319
412785,1078
412780,1250
412770,14992
412760,1690
412800,3036
411440,2273
431490,427
411410,2423
410060,1484
410040,6060
410030,974
410020,987
355700,35
355280,81
410080,1411
355240,85
355030,2852
355020,15
354980,116
354640,53
354340,212
354140,310
355220,289
353530,54
410100,1803
410140,13589
410410,697
410390,1663
410370,11677
410360,2987
410350,1179
410345,1441
410115,371
410310,807
410210,3566
410200,4610
410190,2172
410180,11134
410170,1521
410150,15227
410230,1660
410420,11017
353470,350
352930,19
320520,55
315560,1
311510,2
291480,20
290730,2
280550,1
330455,1052
280030,68
120040,95
110020,232
520110,39
510795,67
510629,20
411420,4384
150360,12
353440,175
350230,2
350400,148
352900,214
352590,162
352340,37
352320,213
352240,100
351907,114
350280,73
351880,295
351350,19
351050,31
350950,443
350750,78
350650,40
350600,191
351500,37
410430,10709
140010,87
410442,1418
410920,740
410930,1749
410940,15239
410950,953
410960,3754
410970,3873
410975,484
410980,5715
411000,518
411007,859
411010,2462
411020,963
411040,609
411070,6309
411095,1582
411120,1393
411125,1735
411350,2368
411330,3564
411325,352
411320,5370
411280,1249
411370,74834
410890,767
411270,1379
411200,2486
411190,1515
411180,4436
411150,4809
411140,1664
411130,458
411210,3160
410880,4257
411050,1525
410840,9842
410620,1685
410580,19279
410570,1680
410560,1244
410550,8509
410540,2959
410520,1389
410500,721
410490,6437
410480,38920
410470,1616
410860,3609
410465,1228
410450,2319
410445,1039
410640,7211
410650,3330
410440,1870
410680,1565
410660,2697
410830,25594
410820,1249
410800,1095
410775,1088
410770,674
410765,6337
410760,1940
410810,402
410720,3646
410715,923
410712,286
410700,1210
410690,219313
410750,1654
412560,3642
412550,22107
412500,1695
412480,1277
412310,573
412470,1660
412400,631
412410,4677
412390,1900
412350,3127
412570,3537
412340,1438
412440,1928
412575,721
412667,2043
412610,675
412620,694
412630,1410
412640,919
412650,2215
412660,2008
412710,7368
412740,2246
412760,1711
412770,14999
412780,1257
412788,321
412800,3049
412240,6919
412600,954
412796,1582
411790,3521
412220,2438
411770,3257
411780,1429
412810,13436
411810,1140
411820,12120
411840,10865
411850,9567
411860,650
411870,842
411880,1593
411890,1449
411910,905
411915,10627
411930,2346
412230,3063
411940,2630
411960,3281
411980,1863
411990,32971
411995,4123
412010,466
412033,428
412060,5148
412080,2464
412110,561
412120,1913
412130,575
412170,1976
412190,1807
412215,1359
411950,6967
412820,6163
411535,810
412850,2379
412070,1254
412125,386
412217,397
412670,631
412785,1079
420320,101
420820,271
420890,436
421250,60
421570,13
421740,22
430030,4
431690,105
432160,6
500110,18
510525,133
510704,90
421650,4
421930,97
430510,113
500270,562
510340,253
510630,7
510735,1
510760,92
520013,2
520870,141
411760,4135
521000,3
412035,761
411920,859
421580,217
411325,353
412860,1078
412863,326
412870,850
420130,37
420240,419
420290,131
420380,190
420460,111
420830,314
420845,684
420930,195
421010,397
421350,41
160030,87
412840,1530
231195,8
317200,5
330490,58
350840,13
351760,2
352320,214
352470,39
353060,84
353070,33
353550,55
354400,11
410305,1228
410540,2960
410610,423
411210,3162
313240,25
411730,2281
410370,11727
411710,1682
354260,139
354340,213
354550,11
354780,295
354980,117
354990,180
355030,2877
355220,293
355710,20
410020,1154
410040,6273
410060,1503
410070,1162
410080,1414
410120,2261
410140,13638
410150,15661
410160,2345
410170,1524
410180,11179
410185,366
410190,2180
410210,3567
410230,1673
410290,1454
410310,823
410320,851
410360,2993
410400,3486
354140,314
353870,85
353530,55
353440,178
421510,7
530010,311
150060,20
150140,229
210730,1
230170,2
230440,392
250750,84
291080,33
292110,2
310620,229
313670,72
314200,3
316200,3
410420,11107
317010,61
350070,12
350270,65
350280,74
350400,150
350540,90
350945,2
350950,447
351000,55
351540,27
351907,116
352240,105
352390,39
352690,105
352710,46
317070,23
411725,1171
410430,10753
410442,1420
411020,987
411040,617
411050,1536
411070,6331
411100,956
411150,4810
411155,849
411180,4449
411200,2497
411270,1384
411275,1279
411310,718
411330,3568
411350,2369
411370,77788
411380,691
411390,1437
411410,2433
411420,4391
411430,1591
411450,2330
411460,6525
411520,52715
411560,2107
411570,3050
411620,1445
411670,1586
411690,4339
411705,2349
411010,2472
410980,5756
410970,3876
410965,561
410465,1248
410480,38993
410490,6456
410500,722
410510,1257
410520,1469
410550,8564
410580,19333
410600,1028
410630,1967
410640,7300
410650,3333
410660,2699
410670,537
410440,1880
410680,1575
410700,1353
410720,3650
410740,726
410754,606
410760,1951
410765,6366
410790,794
410830,25635
410840,9850
410860,3611
410880,4263
410940,15259
410950,1019
410960,3804
410690,219529
999999,184
421500,115
500295,52
350800,10
350990,26
351040,16
351380,93
351440,30
351630,24
351710,2
351870,69
351880,297
350590,13
352215,13
353150,7
353470,352
353920,32
354220,38
354520,48
354850,153
355670,26
410010,963
410130,692
352900,215
350450,50
320520,56
320500,26
421360,716
521190,12
520993,1
510515,35
510510,40
500510,4
500370,186
120040,96
140010,88
150293,6
150442,15
150619,3
150840,4
172100,63
211130,90
270530,1
311360,2
311860,28
314330,56
316250,10
317020,110
410200,4612
410240,4039
431490,428
410280,1993
412085,616
412250,1172
412270,841
412450,643
412625,6922
412665,417
412680,1420
412690,796
412700,1143
412720,1971
412750,1793
412855,1221
420200,573
420420,293
420540,644
420910,1188
421110,17
421620,237
421660,167
421690,151
410250,1796
411800,1531
411721,513
431340,49
411610,1881
411700,998
410322,435
410425,2068
410590,3066
410773,519
410800,1097
410850,1010
410865,572
411125,1736
411140,1667
410845,391
411220,860
411280,1250
411320,5372
411345,683
411360,502
411373,662
411375,753
411480,3970
411580,3854
411190,1517
411575,824
410350,1184
410410,698
410590,3068
410990,1206
410900,446
410920,741
411005,298
410275,571
410775,1091
410060,1504
355070,10
410010,965
355645,14
355620,47
355540,13
355280,82
355270,16
355250,48
355220,296
411220,861
354880,46
354850,156
410030,977
411325,354
411960,3287
411430,1593
412640,920
412630,1411
412627,593
354780,297
412450,644
412400,632
412382,521
412320,506
412310,574
412270,848
412250,1176
412215,1361
412160,716
412150,1527
412140,2184
411885,893
411870,843
411745,751
411700,999
411610,1882
411605,1626
411575,825
411560,2109
411342,574
354730,25
330190,9
354000,15
310350,13
292400,10
292290,3
270510,4
270430,104
270030,18
260960,17
251210,3
240730,5
231340,3
230730,17
210542,1
171650,4
170950,8
170550,5
150618,2
412780,1258
110060,3
110028,51
110020,234
110015,21
110012,93
110005,11
310620,230
310900,1
312510,7
313520,1
353920,33
353650,40
352590,164
352480,13
352060,3
352050,146
352042,11
351905,9
351630,25
351510,19
351410,5
354425,99
351300,41
351040,18
350570,69
350560,3
350410,50
350290,21
330580,30
330420,33
330395,4
320455,2
320120,18
313670,73
351060,91
150180,5
230240,1
420240,422
412820,6175
412840,1545
412850,2388
412853,830
412855,1222
412860,1084
412862,367
412863,382
412870,853
412880,905
420210,92
420290,133
420350,56
420420,299
420500,181
420540,650
420590,74
420670,29
420730,31
420820,279
420830,320
412810,14116
420845,691
412796,1586
412788,331
412540,729
412550,22145
412560,3650
412570,3542
412575,735
412600,980
412610,677
412620,699
412625,6930
412635,761
412650,2220
412660,2014
412667,2062
412680,1421
412700,1171
412710,7391
412730,1974
412740,2249
412750,1816
412760,1725
412770,15833
412795,1141
420890,441
420900,89
420910,1202
500630,12
500635,54
500660,77
500770,59
510080,7
510300,6
510452,8
510454,10
510558,5
510610,3
510622,61
510704,93
510790,201
510795,68
510800,20
510840,89
520110,40
521830,6
521973,2
530010,317
999999,186
500570,86
500320,11
500270,571
432190,17
420930,196
420970,11
421005,4
421130,82
421200,37
421223,3
421280,129
421290,14
421360,718
421480,53
412535,1039
421580,218
421690,155
421870,80
421950,88
430510,115
430530,3
430810,4
431140,14
431180,10
431410,127
431620,4
421660,169
412530,869
412520,1160
412510,1188
510267,42
510330,18
510340,255
510480,12
510510,41
510515,36
510619,6
510730,19
510760,93
520620,14
522040,4
522157,1
411722,1008
411727,944
411729,390
411730,2283
411740,503
411750,3878
411760,4147
411770,3284
411780,1447
510263,36
510170,9
510025,60
500740,12
420320,103
420417,1
420810,55
421050,35
421250,62
421575,4
421935,2
430460,62
430610,29
430780,9
411790,3530
430960,20
431340,50
431370,13
431490,429
431550,4
431720,33
432140,4
500070,5
500240,18
500330,27
500540,20
431220,4
420200,576
411800,1534
411840,10902
412170,2011
412175,503
412190,1808
412200,1374
412210,560
412217,419
412230,3075
412240,6980
412260,1058
412300,1413
412350,3134
412380,1664
412390,1901
412402,1025
412405,2630
412410,4683
412420,452
412440,1937
412470,1661
412490,801
412500,1696
412130,576
412125,387
412120,1951
412100,1290
411845,656
411850,9621
411860,664
411880,1594
411890,1584
411900,808
411910,912
411915,11026
230440,393
411940,2641
411820,13374
411950,6995
411980,1870
411990,33075
411995,4155
412000,1810
412050,1591
412060,5182
412070,1256
412080,2472
412085,626
412090,3269
411965,361
420140,29
411930,2485
411710,1685
120040,97
312770,26
313760,8
314520,10
314630,2
315180,33
315240,1
316720,19
317020,113
320410,2
330010,9
330390,47
330455,1057
330630,43
350160,77
150442,16
210140,22
210890,1
211120,8
350540,91
350270,66
350130,21
350010,35
330330,120
317040,8
312810,1
350280,77
312570,1
292600,2
291040,2
250750,85
241190,1
240800,18
230428,4
230220,3
310400,5
350320,61
350400,155
350450,51
352760,4
352900,218
352920,15
353130,8
353410,4
353440,181
353470,354
352690,107
353870,86
354070,4
354100,57
354140,322
354170,15
354240,19
354340,216
354520,51
353980,9
351220,4
352610,27
352500,19
350600,195
350925,91
350950,452
350990,27
351000,56
351380,97
351500,40
352600,19
351840,23
352000,8
352240,108
352310,35
352320,216
352340,39
352390,40
352430,9
351970,35
354640,54
351620,35
351870,70
291650,3
292110,3
292740,160
311230,7
520870,142
510880,7
510325,6
500830,61
500790,16
500500,15
500295,53
432300,14
431790,7
431580,2
431507,1
291510,1
290560,5
280320,1
270260,2
411721,514
172100,65
160030,89
150650,4
150503,20
140047,2
140010,90
431020,43
130260,302
110030,92
110002,113
231290,8
240325,30
240700,3
251080,9
260120,5
110110,5
421740,23
421620,238
421100,11
410240,4040
355710,21
355650,23
354990,182
354280,26
353710,22
353530,56
410347,558
353510,2
353080,20
352940,137
352270,11
352215,14
352090,14
351920,6
351880,298
353490,9
351670,33
410390,1664
411095,1583
421010,398
420600,20
420470,4
412580,1076
412545,490
412480,1278
412385,860
411060,1858
412220,2440
411970,579
411690,4342
411450,2331
411380,693
411270,1385
411160,395
411110,733
412010,467
354680,10
410465,1378
354980,121
410975,529
410980,5802
411007,866
411010,2476
411020,1008
411040,620
411050,1547
411065,295
411070,6357
411080,1228
411100,1016
411120,1397
411125,1740
411140,1768
411150,4816
410970,3877
410965,571
410960,3809
410950,1060
410790,798
410800,1099
410820,1251
410830,25863
410832,890
410840,9976
410845,434
411155,851
410850,1011
